city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience,google_map_link
Bangalore,1000,MBBS,90.0,Sahakaranagar,Dr. Amruth Sindhu,0,https://www.practo.com/bangalore/doctor/dr-amruth-sindhu-pulmonologist?practice_id=1072417&specialization=Pulmonologist&referrer=doctor_listing&page_uid=6298cda0-7479-43d4-8f8d-0f34deaf3949,2025-08-16T21:48:54.749278,Pulmonologist,,"https://www.google.com/maps/search/Sahakaranagar,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,,Kanakpura Road,Dr. Vishwajith Murthy,0,https://www.practo.com/bangalore/doctor/dr-vishwajith-murthy-pulmonologist?practice_id=1422628&specialization=Pulmonologist&referrer=doctor_listing&page_uid=6298cda0-7479-43d4-8f8d-0f34deaf3949,2025-08-16T21:48:48.645548,Pulmonologist,,"https://www.google.com/maps/search/Kanakpura+Road,+Bangalore,+Karnataka,+India"
Bangalore,900,MD,,Malleswaram,Dr. Anusha CM,0,https://www.practo.com/bangalore/doctor/dr-anusha-cm-pulmonologist?practice_id=711687&specialization=Pulmonologist&referrer=doctor_listing&page_uid=6298cda0-7479-43d4-8f8d-0f34deaf3949,2025-08-16T21:48:42.657890,Pulmonologist,,"https://www.google.com/maps/search/Malleswaram,+Bangalore,+Karnataka,+India"
Bangalore,800,MD,,Sarjapur Road,Dr. Mini Garg,0,https://www.practo.com/bangalore/doctor/dr-mini-garg-general-physician?practice_id=1163290&specialization=Pulmonologist&referrer=doctor_listing&page_uid=6298cda0-7479-43d4-8f8d-0f34deaf3949,2025-08-16T21:48:36.768966,Pulmonologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,,Yelahanka,Dr. Smitha Naregal,0,https://www.practo.com/bangalore/doctor/dr-smitha-naregal-pulmonologist?practice_id=1451510&specialization=Pulmonologist&referrer=doctor_listing&page_uid=6298cda0-7479-43d4-8f8d-0f34deaf3949,2025-08-16T21:48:33.657618,Pulmonologist,,"https://www.google.com/maps/search/Yelahanka,+Bangalore,+Karnataka,+India"
Bangalore,1100,MBBS,99.0,,Dr. Rohan R Naick,0,https://www.practo.com/bangalore/doctor/dr-rohan-r-naick-pulmonologist/recommended?practice_id=918580&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:07.665044,Pulmonologist,,
Bangalore,1000,MBBS,,Banashankari,Dr. Vishvajith,0,https://www.practo.com/bangalore/doctor/dr-vishvajith-pulmonologist?practice_id=930035&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:03.740231,Pulmonologist,,"https://www.google.com/maps/search/Banashankari,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,99.0,Whitefield,Dr. Yathish GC,0,https://www.practo.com/bangalore/doctor/dr-yathish-gc-rheumatologist-1?practice_id=1455357&specialization=Rheumatologist&referrer=doctor_listing&page_uid=572648d6-536e-4c8a-9da9-4674c42b2e32,2025-08-16T21:49:57.753348,Rheumatologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1000,,98.0,Millers Road,Dr. B.G. Dharmanand,0,https://www.practo.com/bangalore/doctor/dr-b-g-dharmanand-rheumatologist?practice_id=634957&specialization=Rheumatologist&referrer=doctor_listing&page_uid=572648d6-536e-4c8a-9da9-4674c42b2e32,2025-08-16T21:49:51.682129,Rheumatologist,,"https://www.google.com/maps/search/Millers+Road,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,100.0,Kalyan Nagar,Dr. Raghavendra H,0,https://www.practo.com/bangalore/doctor/raghavendra-h-rheumatologist?practice_id=776696&specialization=Rheumatologist&referrer=doctor_listing&page_uid=572648d6-536e-4c8a-9da9-4674c42b2e32,2025-08-16T21:49:45.962712,Rheumatologist,,"https://www.google.com/maps/search/Kalyan+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1100,MBBS,85.0,Jayanagar,Dr. Anupama Kumar,0,https://www.practo.com/bangalore/doctor/dr-anupama-kumar-neurologist?practice_id=853078&specialization=Rheumatologist&referrer=doctor_listing&page_uid=572648d6-536e-4c8a-9da9-4674c42b2e32,2025-08-16T21:49:39.905867,Rheumatologist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,2000,MBBS,95.0,Whitefield,Dr. Sagar Bhattad,0,https://www.practo.com/bangalore/doctor/dr-sagar-bhattad-1-cardiologist-1?practice_id=1322148&specialization=Rheumatologist&referrer=doctor_listing&page_uid=572648d6-536e-4c8a-9da9-4674c42b2e32,2025-08-16T21:49:33.916162,Rheumatologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,950,MBBS,,Sarjapur Road,Dr. Harish B V,0,https://www.practo.com/bangalore/doctor/harish-b-v-general-physician?practice_id=1108669&specialization=Rheumatologist&referrer=doctor_listing&page_uid=572648d6-536e-4c8a-9da9-4674c42b2e32,2025-08-16T21:49:27.684924,Rheumatologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,950,MBBS,,Yeshwanthpur,Dr. Praveen Kumar B S,0,https://www.practo.com/bangalore/doctor/dr-praveen-kumar-b-s-pulmonologist?practice_id=1131812&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:55.322339,Pulmonologist,,"https://www.google.com/maps/search/Yeshwanthpur,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,97.0,Peenya,Dr. Bhavya Shivalingaiah,0,https://www.practo.com/bangalore/doctor/bhavya-shivalingaiah?practice_id=1163841&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:49.841443,Pulmonologist,,"https://www.google.com/maps/search/Peenya,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,77.0,Hebbal,Dr. Mohammed Attaullah Khan S,0,https://www.practo.com/bangalore/doctor/dr-mohammed-attaullah-khan-s-pulmonologist?practice_id=637575&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:43.123008,Pulmonologist,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,97.0,Vasanthnagar,Dr. Ramesh B.R.,0,https://www.practo.com/bangalore/doctor/dr-ramesh-b-r-pulmonologist-2?practice_id=1142515&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:36.911726,Pulmonologist,,"https://www.google.com/maps/search/Vasanthnagar,+Bangalore,+Karnataka,+India"
Bangalore,1100,MBBS,79.0,Hebbal,Dr. Sunil Kumar K,0,https://www.practo.com/bangalore/doctor/dr-sunil-kumar-k?practice_id=1146253&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:31.022604,Pulmonologist,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,52.0,Banashankari,Dr. M B Rajashekar,0,https://www.practo.com/bangalore/doctor/m-b-rajashekhar?practice_id=1136765&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:24.835118,Pulmonologist,,"https://www.google.com/maps/search/Banashankari,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,90.0,Vasanthnagar,Dr. Koushik N,0,https://www.practo.com/bangalore/doctor/koushik-n-pulmonologist?practice_id=1142515&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:18.848026,Pulmonologist,,"https://www.google.com/maps/search/Vasanthnagar,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,,Whitefield,Dr. Lakshmi S Subedar,0,https://www.practo.com/bangalore/doctor/dr-lakshmi-s-subedar-respiratory-medicine?practice_id=1131816&specialization=Pulmonologist&referrer=doctor_listing&page_uid=fb01169f-5b80-4cc2-95df-d0dc25573a59,2025-08-16T21:50:12.850315,Pulmonologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,,Jayanagar,Dr. Prashant Bafna,0,https://www.practo.com/bangalore/doctor/dr-prashant-bafna-rheumatologist?practice_id=1041383&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:43.146293,Rheumatologist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,1300,MBBS,79.0,Old Airport Road,Dr. Uma Karjigi,0,https://www.practo.com/bangalore/doctor/dr-uma-karjigi-rheumatologist-rheumatologist?practice_id=630200&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:37.272757,Rheumatologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,1300,MBBS,77.0,Old Airport Road,Dr. Abhishek Patil,0,https://www.practo.com/bangalore/doctor/abhishek-patil-1-rheumatologist-2?practice_id=630200&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:31.169093,Rheumatologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Yeshwanthpur,Dr. Shruthi Desai,0,https://www.practo.com/bangalore/doctor/dr-shruthi-desai-rheumatologist?practice_id=1131812&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:25.069986,Rheumatologist,,"https://www.google.com/maps/search/Yeshwanthpur,+Bangalore,+Karnataka,+India"
Bangalore,1000,,95.0,Millers Road,Dr. Satish Kalanje,0,https://www.practo.com/bangalore/doctor/dr-satish-kalanje-general-physician?practice_id=634957&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:19.030643,Rheumatologist,,"https://www.google.com/maps/search/Millers+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,DNB,,Sarjapur Road,Dr. Ramya Sri Kodali,0,https://www.practo.com/bangalore/doctor/dr-ramya-sri-kodali-internal-medicine?practice_id=1163290&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:12.901204,Rheumatologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,1300,MBBS,,Old Airport Road,Dr. Ankur Kumar,0,https://www.practo.com/bangalore/doctor/dr-ankur-kumar-immunologist?practice_id=630200&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:07.025815,Rheumatologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,1100,MBBS,98.0,Mahalakshmi Layout,Dr. Sharath Kumar,0,https://www.practo.com/bangalore/doctor/dr-sharath-kumar-1-rheumatologist?practice_id=733949&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:04.035031,Rheumatologist,,"https://www.google.com/maps/search/Mahalakshmi+Layout,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,94.0,Hebbal,Dr. Hirennappa B. Udnur,0,https://www.practo.com/bangalore/doctor/dr-hirennappa-b-udnur-pulmonologist?practice_id=637575&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:53:14.111983,Pulmonologist,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,93.0,Kalyan Nagar,Dr. Sudharshan K S,0,https://www.practo.com/bangalore/doctor/dr-sudharshan-k-s-pulmonology?practice_id=776696&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:52:26.205025,Pulmonologist,,"https://www.google.com/maps/search/Kalyan+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,97.0,Banashankari,Dr. Vishwanath V Bellad,0,https://www.practo.com/bangalore/doctor/vishwanath-v-bellad-pulmonologist?practice_id=930035&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:52:19.477589,Pulmonologist,,"https://www.google.com/maps/search/Banashankari,+Bangalore,+Karnataka,+India"
Bangalore,950,,95.0,Whitefield,Dr. Shivaraj A L,0,https://www.practo.com/bangalore/doctor/dr-shivraj-pulmonologist?practice_id=1131816&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:52:13.500239,Pulmonologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,94.0,Vasanthnagar,Dr. H B Chandrashekar,0,https://www.practo.com/bangalore/doctor/dr-h-b-chandrashekar-pulmonologist?practice_id=1142515&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:52:07.666045,Pulmonologist,,"https://www.google.com/maps/search/Vasanthnagar,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Yelahanka,Dr. Vaibhavi Patel,0,https://www.practo.com/bangalore/doctor/dr-vaibhavi-patil-pulmonologist?practice_id=1164091&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:52:01.541462,Pulmonologist,,"https://www.google.com/maps/search/Yelahanka,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,100.0,Jayanagar,Dr. Raghu,0,https://www.practo.com/bangalore/doctor/dr-raghu-6-pulmonologist?practice_id=1041383&specialization=Pulmonologist&referrer=doctor_listing&page_uid=601131b4-f857-497c-84a0-15f5fe5add73,2025-08-16T21:51:55.608226,Pulmonologist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,94.0,Hebbal,Dr. Chethana Dharmapalaiah,0,https://www.practo.com/bangalore/doctor/dr-chethana-dharmapalaiah?practice_id=1146253&specialization=Rheumatologist&referrer=doctor_listing&page_uid=42ff6007-72ad-4c27-9856-34b75d95eb32,2025-08-16T21:51:49.463050,Rheumatologist,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,88.0,,Dr. Arjunsa H Satapute,0,https://www.practo.com/bangalore/doctor/dr-arjunsa-h-satapute-pulmonologist/recommended?practice_id=1258011&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:10.581919,Pulmonologist,,
Bangalore,600,MBBS,99.0,HSR Layout,Dr. Vishwa Vijeth,0,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist?practice_id=1397647&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:07.617997,Pulmonologist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,,Malleswaram,Dr. Nirmala M A,0,https://www.practo.com/bangalore/doctor/nirmala-m-a-pulmonologist?practice_id=711687&specialization=Pulmonologist&referrer=doctor_listing&page_uid=cf2fd363-a096-45a9-8a78-841ee55d303f,2025-08-16T21:54:01.386903,Pulmonologist,,"https://www.google.com/maps/search/Malleswaram,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,,Jayanagar,Dr. Amol Anilrao Ashtekar,0,https://www.practo.com/bangalore/doctor/dr-amol-anilrao-ashtekar-pulmonologist?practice_id=853078&specialization=Pulmonologist&referrer=doctor_listing&page_uid=cf2fd363-a096-45a9-8a78-841ee55d303f,2025-08-16T21:53:58.310590,Pulmonologist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Ashoknagar,Dr. Omkar Konjeti,0,https://www.practo.com/bangalore/doctor/konjeti-omkar-ranganath-pulmonologist?practice_id=636836&specialization=Pulmonologist&referrer=doctor_listing&page_uid=cf2fd363-a096-45a9-8a78-841ee55d303f,2025-08-16T21:53:52.323009,Pulmonologist,,"https://www.google.com/maps/search/Ashoknagar,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,92.0,Horamavu,Dr. Manjunath H K,0,https://www.practo.com/bangalore/doctor/dr-manjunath-h-k-respiratory-medicine?practice_id=1352521&specialization=Pulmonologist&referrer=doctor_listing&page_uid=cf2fd363-a096-45a9-8a78-841ee55d303f,2025-08-16T21:53:46.444780,Pulmonologist,,"https://www.google.com/maps/search/Horamavu,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Sarjapur Road,Dr. Suhas H S,0,https://www.practo.com/bangalore/doctor/suhas-h-s-pulmonologist?practice_id=1163290&specialization=Pulmonologist&referrer=doctor_listing&page_uid=cf2fd363-a096-45a9-8a78-841ee55d303f,2025-08-16T21:53:40.278399,Pulmonologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Indiranagar,Dr. Gupta Parth Anilbhai,0,https://www.practo.com/bangalore/doctor/dr-parth-gupta-pulmonologist?practice_id=1659064&specialization=Pulmonologist&referrer=doctor_listing&page_uid=cf2fd363-a096-45a9-8a78-841ee55d303f,2025-08-16T21:53:34.273552,Pulmonologist,,"https://www.google.com/maps/search/Indiranagar,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,100.0,Yelahanka,Dr. Vivek G,0,https://www.practo.com/bangalore/doctor/vivek-g-pulmonologist?practice_id=1451510&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:53:31.319228,Pulmonologist,,"https://www.google.com/maps/search/Yelahanka,+Bangalore,+Karnataka,+India"
Bangalore,500,MBBS,,,Dr. Sarat Chandra Dash,0,https://www.practo.com/bangalore/doctor/dr-sarat-chandra-dash-urologist/recommended?practice_id=766654&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:53:22.271663,Urologist,,
Bangalore,1300,MBBS,76.0,Old Airport Road,Dr. Satyanarayana Mysore,0,https://www.practo.com/bangalore/doctor/dr-satyanarayana-mysore-pulmonologist?practice_id=630200&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:55.654780,Pulmonologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,100.0,Chandapura Dommasandra Road,Dr. Lakshmi V,0,https://www.practo.com/bangalore/doctor/dr-lakshmi-v-pulmonologist-1?practice_id=1716079&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:49.465607,Pulmonologist,,"https://www.google.com/maps/search/Chandapura+Dommasandra+Road,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,,Magrath Road,Dr. Anjali R Nath,0,https://www.practo.com/bangalore/doctor/dr-anjali-r-nath-pulmonologist?practice_id=1053532&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:43.671187,Pulmonologist,,"https://www.google.com/maps/search/Magrath+Road,+Bangalore,+Karnataka,+India"
Bangalore,1250,MBBS,98.0,JP Nagar,Dr. Pavan Yadav M V,0,https://www.practo.com/bangalore/doctor/dr-pavan-yadav-m-v?practice_id=1319951&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:37.430758,Pulmonologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,100.0,JP Nagar,Dr. Rakesh Bilagi,0,https://www.practo.com/bangalore/doctor/rakesh-bilagi-pulmonologist?practice_id=1141637&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:31.622605,Pulmonologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,740,MBBS,,Seshadripuram,Dr. P Jagadeesh Kumar,0,https://www.practo.com/bangalore/doctor/dr-p-jagadeesh-kumar?practice_id=1055989&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:25.573079,Pulmonologist,,"https://www.google.com/maps/search/Seshadripuram,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,75.0,Jayanagar,Dr. Sandeep H S,0,https://www.practo.com/bangalore/doctor/sandeep-h-s-pulmonologist?practice_id=853078&specialization=Pulmonologist&referrer=doctor_listing&page_uid=8ff86d65-220d-4f74-b6c5-dfda32f9c400,2025-08-16T21:54:19.803503,Pulmonologist,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,,Hulimavu,Dr. Subudhi S K,0,https://www.practo.com/bangalore/doctor/dr-subudhi-s-k-urologist?practice_id=1131824&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:46.709143,Urologist,,"https://www.google.com/maps/search/Hulimavu,+Bangalore,+Karnataka,+India"
Bangalore,1300,MBBS,84.0,Hegde Nagar,Dr. Suri Raju V,0,https://www.practo.com/bangalore/doctor/dr-suri-raju-v-urologist?practice_id=776822&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:40.694944,Urologist,,"https://www.google.com/maps/search/Hegde+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,78.0,Kumaraswamy Layout,Dr. Udaybhaskar M,0,https://www.practo.com/bangalore/doctor/dr-udaybhaskar-m-urologist?practice_id=1072492&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:34.693633,Urologist,,"https://www.google.com/maps/search/Kumaraswamy+Layout,+Bangalore,+Karnataka,+India"
Bangalore,1000,DNB,,Electronics City,Dr. Mohan Balaiah Aswathaiya,0,https://www.practo.com/bangalore/doctor/dr-mohan-25-urologist?practice_id=1312752&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:29.929172,Urologist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,89.0,Belathur,Dr. Srinivas Rao,0,https://www.practo.com/bangalore/doctor/dr-srinivas-rao-urologist?practice_id=1159397&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:22.614540,Urologist,,"https://www.google.com/maps/search/Belathur,+Bangalore,+Karnataka,+India"
Bangalore,600,MBBS,88.0,Basaveshwaranagar,Dr. Hanumantha Raju B.K,0,https://www.practo.com/bangalore/doctor/hanumantha-raju-b-k-urologist?practice_id=733926&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:16.580275,Urologist,,"https://www.google.com/maps/search/Basaveshwaranagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Electronics City,Dr. Sreeharsha Harinatha,0,https://www.practo.com/bangalore/doctor/dr-sreeharsha-harinatha-urologist?practice_id=1312752&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:11.205274,Urologist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,,HBR Layout,Dr. Adiga Pramod,0,https://www.practo.com/bangalore/doctor/adiga-pramod-urologist?practice_id=1359147&specialization=Urologist&referrer=doctor_listing&page_uid=2e5fca11-acf6-4155-93da-d85a029fab93,2025-08-16T21:55:04.643122,Urologist,,"https://www.google.com/maps/search/HBR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,300,MBBS,,,Dr. Nandu Nair,0,https://www.practo.com/bangalore/doctor/nandu-nair-pulmonologist/recommended?practice_id=1349306&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:34.943018,Pulmonologist,,
Bangalore,800,MBBS,,Whitefield,Dr. Rohit Bicaro Shirgaonkar,0,https://www.practo.com/bangalore/doctor/dr-rohit-bicaro-shirgaonkar-general-physician?practice_id=1403055&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:32.311018,Pulmonologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1300,MBBS,94.0,Old Airport Road,Dr. Guruprasad Bhat. S,0,https://www.practo.com/bangalore/doctor/dr-guruprasad-bhat-s-pulmonologist-1?practice_id=630200&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:29.275902,Pulmonologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,89.0,Millers Road,Dr. K S Satish,0,https://www.practo.com/bangalore/doctor/dr-k-s-satish-pulmonologist-1?practice_id=634957&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:22.721656,Pulmonologist,,"https://www.google.com/maps/search/Millers+Road,+Bangalore,+Karnataka,+India"
Bangalore,800,MD,98.0,Whitefield,Dr. Srivatsa Lokeshwaran,0,https://www.practo.com/bangalore/doctor/dr-srivatsa-lokeshwaran-pulmonologist-1?practice_id=1403055&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:16.736886,Pulmonologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,78.0,HSR Layout,Dr. Vandana D.Prabhu,0,https://www.practo.com/bangalore/doctor/dr-vandana-d-prabhu-pulmonologist-pulmonologist?practice_id=712236&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:10.958196,Pulmonologist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,98.0,Kalyan Nagar,Dr. Vasunethra Kasargod,0,https://www.practo.com/bangalore/doctor/dr-vasunethra-kasargod-pulmonologist-1?practice_id=1184499&specialization=Pulmonologist&referrer=doctor_listing&page_uid=edaaa450-08d9-4c4c-8e57-d3fd52a6d9fb,2025-08-16T21:56:04.981333,Pulmonologist,,"https://www.google.com/maps/search/Kalyan+Nagar,+Bangalore,+Karnataka,+India"
